XB,XC,XD,XE,XF,XG,XH,XI,XJ,XK,XL,XM,XN,XO,XP,XQ,XR,XS,XT,XU,Class
0.06808938154946534, 0.9026382455861419, 0.2596222014162528, 0.17258328844404358, 0.04103097747491303, 0.09461836778131598, 0.7228190218820608, 0.6098954129723279, 0.290022598947999, 0.16591464022111402, 0.8462874303143295, 0.9154034175447235, 0.279313189436994, 0.003433167497244817, 0.8386015526402889, 0.9717837682360431, 0.8581229633235682, 0.9509021560511386, 0.9422452676810755, 0.1284420461824035, -1
0.9368028545976668, 0.043683743405304926, 0.5522379584130256, 0.8025302262400582, 0.20255189949262364, 0.2396196571257563, 0.967435502795912, 0.6664278838282408, 0.4871538713423638, 0.4009508490098077, 0.6549134324617085, 0.6000940207404514, 0.5782593718420996, 0.09159273945315168, 0.9682048846091749, 0.4104538351386127, 0.3842184842207888, 0.17257644823552962, 0.6763621432229925, 0.040723598970668955, 1
0.32699728569878544, 0.27380057742008435, 0.289393840631084, 0.47688159856589946, 0.4676627820350265, 0.947263597600492, 0.6209619530285615, 0.9972233015573619, 0.5341940966438095, 0.9164997237445061, 0.43658769215765836, 0.4505945391602037, 0.24787046918887995, 0.11628295873448324, 0.4520112419659844, 0.879492095381774, 0.14958448978957956, 0.5268390421315331, 0.7371224753951924, 0.569806078509241, 1
0.8714593867805518, 0.2426497377097388, 0.542998708684644, 0.19214530065958216, 0.7505848385009124, 0.31318454436084053, 0.9242466224940767, 0.9825871566948146, 0.49784717088591773, 0.009257835308629295, 0.5803894869879015, 0.6903827716276977, 0.07085918418314217, 0.9621443150334871, 0.599027768415964, 0.4303254513852671, 0.9847633544677319, 0.1259038700255787, 0.2505109902454349, 0.039965840563455264, 1
0.5286301092347756, 0.6052149865450849, 0.6712670381519912, 0.757226320490566, 0.4101761482776203, 0.6546532000047959, 0.6148995228584323, 0.05024966209641956, 0.5744782150070085, 0.28807992706979396, 0.6853744532963654, 0.193189902926698, 0.6965797958700704, 0.630228345712902, 0.1838673606660756, 0.8349598491430156, 0.2870710336800756, 0.5143495783835517, 0.40503939107128695, 0.5735836223316042, -1
0.7754644069248309, 0.7195459759433659, 0.6777063986113724, 0.4961649103873306, 0.37571793354489696, 0.9257247633866064, 0.05221270383236995, 0.8455973548287397, 0.7483465336551223, 0.04189973452948261, 0.030986742217096703, 0.7799309424292757, 0.5613708462407917, 0.9399619304725925, 0.019028493790526426, 0.8109219462140345, 0.7407903935994735, 0.739279706140729, 0.9164351777501573, 0.26538967346206366, -1
0.9205869856647269, 0.09198230260861358, 0.9344745262070318, 0.16092813614219717, 0.22029204313969838, 0.44921459675769326, 0.04124137499559318, 0.07514714928004249, 0.657676232181569, 0.9263056658344209, 0.014083505328269927, 0.21622629011323471, 0.7790120372567249, 0.7713760837532946, 0.7896574349798142, 0.9611856634767925, 0.39064578873504324, 0.7869521164706652, 0.7199819206872557, 0.6102209474730633, -1
0.2595372141376785, 0.3317247668132975, 0.7367196609394627, 0.06986407524687797, 0.21346819749230883, 0.30849096705610113, 0.8528531167865805, 0.31954035531411995, 0.7283404998419659, 0.15026342105499008, 0.21860877673153106, 0.8322576140389544, 0.048179165476337875, 0.9272774020832246, 0.23035140047022978, 0.7127253658936162, 0.9782718257690128, 0.10388794870135071, 0.8823872135433247, 0.568470269451858, -1
0.16346135557116315, 0.63749163140128, 0.3748592280052567, 0.16242196441104106, 0.9515470551337433, 0.8877011242558694, 0.6572546036960376, 0.22094314913212207, 0.6098290540708045, 0.5567732229206028, 0.5324921765417141, 0.7310926055982354, 0.17447694648058126, 0.9754009047336852, 0.7139754495334912, 0.7159662188965704, 0.5365229427831817, 0.5975865358324991, 0.27497645142263033, 0.35502484609137636, -1
0.3017006508440494, 0.6373908963425434, 0.31281029284862844, 0.11413916035422399, 0.8267858826769059, 0.7245518145566688, 0.07317123615896533, 0.7813133705005484, 0.07292710827605196, 0.7016128287579457, 0.5102448548586004, 0.6674177433715801, 0.5585699672379155, 0.1581500255906803, 0.11793037630707644, 0.1352755897161125, 0.9937536081078016, 0.4703526853837698, 0.18406697826909033, 0.16914705717527978, 1
